case_index,title,industry,status,selected_at,used_at,last_run_at,session_url,share_url,isCompleted,completionStatus,completionError,error
12015,Low-Carbon Construction Materials: From Compliance Burden to Growth Segment,materials,used,2026-09-09T08:38:37.651363+00:00,2026-09-09T08:38:39.340379+00:00,2026-09-09T08:38:39.340379+00:00,https://eureka.patsnap.com/ai-search/sess_92195fe2aceb4780?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=db42a32b1491464bb03a677f3c3ea036&from=invite-eureakplg-result&content=,,,,
12016,Mobility Lightweighting and Battery Materials After the EV Growth Reset,materials,used,2026-09-09T08:38:39.342748+00:00,2026-09-09T08:38:41.112854+00:00,2026-09-09T08:38:41.112854+00:00,https://eureka.patsnap.com/ai-search/sess_7defc535adff450e?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=617badd7ed9c65965d8165498839b396&from=invite-eureakplg-result&content=,,,,
12017,Regionalized Materials Supply Chains and Trade Policy Exposure,materials,used,2026-09-09T08:38:41.115384+00:00,2026-09-09T08:38:42.458266+00:00,2026-09-09T08:38:42.458266+00:00,https://eureka.patsnap.com/ai-search/sess_77ba7eb903434190?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=de6272eb553284d857e6e8aa04f172c2&from=invite-eureakplg-result&content=,,,,
12018,Sustainable Packaging Materials Under Regulation and Retail Pressure,materials,used,2026-09-09T08:38:42.460203+00:00,2026-09-09T08:38:43.996981+00:00,2026-09-09T08:38:43.996981+00:00,https://eureka.patsnap.com/ai-search/sess_81b5fdc1bdf34286?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=586361657df3b9ecaeb18f067c0c50a9&from=invite-eureakplg-result&content=,,,,
12019,From Commodity Inputs to Application-Specific Materials Platforms,materials,used,2026-09-09T08:38:44.000005+00:00,2026-09-09T08:38:46.157268+00:00,2026-09-09T08:38:46.157268+00:00,https://eureka.patsnap.com/ai-search/sess_8a9d97141e7440aa?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=11519e70a503b5a62a869945d62934d7&from=invite-eureakplg-result&content=,,,,
12020,Automotive Affordability Reset: What Buyers Will Value from 2026 to 2030,automotive,used,2026-09-09T08:35:49.814036+00:00,2026-09-09T08:35:51.365075+00:00,2026-09-09T08:35:51.365075+00:00,https://eureka.patsnap.com/ai-search/sess_127439a1c40d44b0?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=1560f100fc2acfcca054798b22c6b480&from=invite-eureakplg-result&content=,,,,
12021,"Regional Auto Markets Diverge: China, Europe, North America, and Emerging Economies",automotive,used,2026-09-09T08:35:51.366659+00:00,2026-09-09T08:35:53.072476+00:00,2026-09-09T08:35:53.072476+00:00,https://eureka.patsnap.com/ai-search/sess_e52e61ff6eda4113?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=44919b4601ad0198a24730e0de1b3e36&from=invite-eureakplg-result&content=,,,,
12022,"Hybrid, EV, and ICE Portfolio Flexibility as a Strategic Advantage",automotive,used,2026-09-09T08:35:53.073858+00:00,2026-09-09T08:35:54.630617+00:00,2026-09-09T08:35:54.630617+00:00,https://eureka.patsnap.com/ai-search/sess_d1d3a3b053094e37?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=5602acb332eb6758e7224fb7d7c5a474&from=invite-eureakplg-result&content=,,,,
12023,"Software-Defined Vehicles: Monetization, Trust, and Customer Backlash Risks",automotive,used,2026-09-09T08:35:54.631688+00:00,2026-09-09T08:35:56.016198+00:00,2026-09-09T08:35:56.016198+00:00,https://eureka.patsnap.com/ai-search/sess_a727835e97304827?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=3f080f427e924b57a03623bb48eea3cc&from=invite-eureakplg-result&content=,,,,
12024,"Automotive Supply Chains After Just-in-Time: Batteries, Chips, and Local Content",automotive,used,2026-09-09T08:35:56.016928+00:00,2026-09-09T08:35:57.552674+00:00,2026-09-09T08:35:57.552674+00:00,https://eureka.patsnap.com/ai-search/sess_d5e023c1100e48e2?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=44341e0861fa462564a486f0a2a601ef&from=invite-eureakplg-result&content=,,,,
12025,Fleet Electrification and Commercial Vehicles as the Pragmatic EV Growth Path,automotive,used,2026-09-09T08:35:57.557134+00:00,2026-09-09T08:35:59.289188+00:00,2026-09-09T08:35:59.289188+00:00,https://eureka.patsnap.com/ai-search/sess_2389d475341a4379?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=c168f434bf3bcbc09dccd58d5184167d&from=invite-eureakplg-result&content=,,,,
12026,"Vehicle Lifecycle Economics: Used Cars, Batteries, Repair, and Residual Value",automotive,used,2026-09-09T08:35:59.290019+00:00,2026-09-09T08:36:00.725239+00:00,2026-09-09T08:36:00.725239+00:00,https://eureka.patsnap.com/ai-search/sess_e60d3380de1d4e91?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=d7033a9692ec8fcb623632bfbfc4a4dc&from=invite-eureakplg-result&content=,,,,
12027,Automaker Margin Pressure in a Price-War and Incentive-Heavy Market,automotive,used,2026-09-09T08:36:00.726225+00:00,2026-09-09T08:36:02.136441+00:00,2026-09-09T08:36:02.136441+00:00,https://eureka.patsnap.com/ai-search/sess_f6fa6c180e524a55?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=ddc239e3ca4d2bd764cb253bbc94799e&from=invite-eureakplg-result&content=,,,,
12028,"Charging, Energy Services, and the Expanding Auto Ecosystem",automotive,used,2026-09-09T08:36:02.137122+00:00,2026-09-09T08:36:04.099782+00:00,2026-09-09T08:36:04.099782+00:00,https://eureka.patsnap.com/ai-search/sess_fda73a617c0843a2?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=0cf0f0cbeb44615eea9cff12eed552f3&from=invite-eureakplg-result&content=,,,,
12029,Brand Loyalty in the Connected Vehicle Era,automotive,used,2026-09-09T08:36:04.100566+00:00,2026-09-09T08:36:05.558042+00:00,2026-09-09T08:36:05.558042+00:00,https://eureka.patsnap.com/ai-search/sess_5e773a94362540a6?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=0e601f5b4a54b6a9fbb523118c74d14e&from=invite-eureakplg-result&content=,,,,
12030,Electronics Manufacturing in the AI Infrastructure Boom,electronics_manufacturing,used,2026-09-09T08:37:00.863295+00:00,2026-09-09T08:37:02.397014+00:00,2026-09-09T08:37:02.397014+00:00,https://eureka.patsnap.com/ai-search/sess_789ff4279ae9483e?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=3009fd6bddff8e35015309d9118fbd67&from=invite-eureakplg-result&content=,,,,
12031,"Memory, Advanced Packaging, and Supply Allocation Risks for Electronics OEMs",electronics_manufacturing,used,2026-09-09T08:37:02.398657+00:00,2026-09-09T08:37:04.334814+00:00,2026-09-09T08:37:04.334814+00:00,https://eureka.patsnap.com/ai-search/sess_1ff7b8595b894a14?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=d9b1a8368dec48eaca2e743a62e730f7&from=invite-eureakplg-result&content=,,,,
12032,Geopatriation and Compliance-Driven Footprint Redesign in Electronics,electronics_manufacturing,used,2026-09-09T08:37:04.337109+00:00,2026-09-09T08:37:05.711487+00:00,2026-09-09T08:37:05.711487+00:00,https://eureka.patsnap.com/ai-search/sess_7c565c5da23a412a?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=7e198f5870e1657f871b890c4fe1bedb&from=invite-eureakplg-result&content=,,,,
12033,AI PCs and Edge Devices: Replacement Cycle or Short-Lived Upgrade Wave,electronics_manufacturing,used,2026-09-09T08:37:05.714817+00:00,2026-09-09T08:37:07.506622+00:00,2026-09-09T08:37:07.506622+00:00,https://eureka.patsnap.com/ai-search/sess_548e258cf04045e7?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=851a8779e1c0fc3aa18805fc75adb2bd&from=invite-eureakplg-result&content=,,,,
12034,"Industrial, Medical, and Automotive Electronics as Resilience Segments",electronics_manufacturing,used,2026-09-09T08:37:07.508972+00:00,2026-09-09T08:37:09.035682+00:00,2026-09-09T08:37:09.035682+00:00,https://eureka.patsnap.com/ai-search/sess_e630472a61cd4dc7?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=814be3d985ccde4e2400f82034184997&from=invite-eureakplg-result&content=,,,,
12035,"Electronics Provenance, Traceability, and Trust as Procurement Criteria",electronics_manufacturing,used,2026-09-09T08:37:09.037967+00:00,2026-09-09T08:37:11.182217+00:00,2026-09-09T08:37:11.182217+00:00,https://eureka.patsnap.com/ai-search/sess_93fd88017f6642ae?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=6835bd5c4f529df6b0731879cc51b3f5&from=invite-eureakplg-result&content=,,,,
12036,Power Availability and Data Center Buildout Risks for Electronics Demand,electronics_manufacturing,used,2026-09-09T08:37:11.185849+00:00,2026-09-09T08:37:13.114458+00:00,2026-09-09T08:37:13.114458+00:00,https://eureka.patsnap.com/ai-search/sess_2e5ab8ae72fc4ad1?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=d5ea53e4369161c7acbfa9f8db3fd86b&from=invite-eureakplg-result&content=,,,,
12037,"Circular Electronics, Repairability, and Lifecycle Services",electronics_manufacturing,used,2026-09-09T08:37:13.116585+00:00,2026-09-09T08:37:14.397011+00:00,2026-09-09T08:37:14.397011+00:00,https://eureka.patsnap.com/ai-search/sess_2b70cb8859114ca2?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=4b17acb0c7757033a4efb413b8e43cd7&from=invite-eureakplg-result&content=,,,,
12038,Inventory Discipline After Volatility: The New Electronics Planning Model,electronics_manufacturing,used,2026-09-09T08:37:14.400225+00:00,2026-09-09T08:37:16.298157+00:00,2026-09-09T08:37:16.298157+00:00,https://eureka.patsnap.com/ai-search/sess_cdd4d5ff244a49a3?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=0bd3f3cd075379a3f24cadbbb9646c4f&from=invite-eureakplg-result&content=,,,,
12039,From Build-to-Print to Co-Design: The EMS Value Proposition Shift,electronics_manufacturing,used,2026-09-09T08:37:16.299456+00:00,2026-09-09T08:37:17.742700+00:00,2026-09-09T08:37:17.742700+00:00,https://eureka.patsnap.com/ai-search/sess_2fb8a80e2640471d?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=5ae60fe3f2ab4956bd3774976e76c367&from=invite-eureakplg-result&content=,,,,
12040,Engineering Services and Industrial Firms in the Physical AI Era,engineering,used,2026-09-09T08:37:38.653163+00:00,2026-09-09T08:37:40.045103+00:00,2026-09-09T08:37:40.045103+00:00,https://eureka.patsnap.com/ai-search/sess_6a6d056951d94b73?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=3125ca54165dce32300d36e08bf0d27c&from=invite-eureakplg-result&content=,,,,
12041,Engineering Workforce Shortages and the Productivity Mandate,engineering,used,2026-09-09T08:37:40.048029+00:00,2026-09-09T08:37:41.559923+00:00,2026-09-09T08:37:41.559923+00:00,https://eureka.patsnap.com/ai-search/sess_4da45a9e60f34bf6?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=7f31d59e78c716383ce109cb94874809&from=invite-eureakplg-result&content=,,,,
12042,Aftermarket and Service Models for Industrial Equipment Companies,engineering,used,2026-09-09T08:37:41.562547+00:00,2026-09-09T08:37:42.874966+00:00,2026-09-09T08:37:42.874966+00:00,https://eureka.patsnap.com/ai-search/sess_cfea908f961c4117?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=d8bddd469b9668401812a00247fb81ef&from=invite-eureakplg-result&content=,,,,
12043,Industrial Capex Volatility and Project Delivery Risk,engineering,used,2026-09-09T08:37:42.877100+00:00,2026-09-09T08:37:44.400066+00:00,2026-09-09T08:37:44.400066+00:00,https://eureka.patsnap.com/ai-search/sess_9a8414e90412493b?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=35fcdea7a81a3784fe43063cde25cacb&from=invite-eureakplg-result&content=,,,,
12044,Regional Manufacturing Networks and Engineering Localization,engineering,used,2026-09-09T08:37:44.402982+00:00,2026-09-09T08:37:46.358663+00:00,2026-09-09T08:37:46.358663+00:00,https://eureka.patsnap.com/ai-search/sess_737a01795c004d14?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=77bb40434edf1f20d0d67d915fd79133&from=invite-eureakplg-result&content=,,,,
12045,Digital Thread and Model-Based Delivery as Business Strategy,engineering,used,2026-09-09T08:37:46.359918+00:00,2026-09-09T08:37:47.665214+00:00,2026-09-09T08:37:47.665214+00:00,https://eureka.patsnap.com/ai-search/sess_5f6709a281024a56?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=5e42c6beb165d0d5a239f0fcc7c31207&from=invite-eureakplg-result&content=,,,,
12046,Energy Efficiency Retrofits as a Growth Engine for Engineering Firms,engineering,used,2026-09-09T08:37:47.667413+00:00,2026-09-09T08:37:49.075455+00:00,2026-09-09T08:37:49.075455+00:00,https://eureka.patsnap.com/ai-search/sess_fef6828803064d19?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=47b378535d5ca4deb8eca4f7bc0ab454&from=invite-eureakplg-result&content=,,,,
12047,"Safety, Standards, and Certification as Competitive Differentiators",engineering,used,2026-09-09T08:37:49.077957+00:00,2026-09-09T08:37:50.421288+00:00,2026-09-09T08:37:50.421288+00:00,https://eureka.patsnap.com/ai-search/sess_cf80b3e1a072482f?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=ce2508ae0284c56608594be396042c45&from=invite-eureakplg-result&content=,,,,
12048,Automation ROI: From Pilot Projects to Scaled Industrial Adoption,engineering,used,2026-09-09T08:37:50.423642+00:00,2026-09-09T08:37:51.937972+00:00,2026-09-09T08:37:51.937972+00:00,https://eureka.patsnap.com/ai-search/sess_86f7a9e860a145cc?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=2dee1ba8e9e37d704aafc2e83d65843e&from=invite-eureakplg-result&content=,,,,
12049,"Engineering Firms as Integrators of Infrastructure, Energy, and Digital Systems",engineering,used,2026-09-09T08:37:51.940608+00:00,2026-09-09T08:37:53.515074+00:00,2026-09-09T08:37:53.515074+00:00,https://eureka.patsnap.com/ai-search/sess_a4f188580efb4426?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=7733d6d98d0ea95175d88309720fe277&from=invite-eureakplg-result&content=,,,,
12050,Biotech Funding Selectivity and the Return of Portfolio Discipline,biotech,used,2026-09-09T08:36:05.559702+00:00,2026-09-09T08:36:07.089226+00:00,2026-09-09T08:36:07.089226+00:00,https://eureka.patsnap.com/ai-search/sess_f6de864e17cb4320?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=72c6e48f6de5fda85b91e1b7409e5cf3&from=invite-eureakplg-result&content=,,,,
12051,AI-Native Discovery: Productivity Promise Meets Evidence and ROI Pressure,biotech,used,2026-09-09T08:36:07.090504+00:00,2026-09-09T08:36:08.876516+00:00,2026-09-09T08:36:08.876516+00:00,https://eureka.patsnap.com/ai-search/sess_30f6c8b048fb4a79?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=1540cec4e1d8789a23b60d07b209d882&from=invite-eureakplg-result&content=,,,,
12052,Therapeutic Area Rotation Beyond Oncology,biotech,used,2026-09-09T08:36:08.877416+00:00,2026-09-09T08:36:10.616374+00:00,2026-09-09T08:36:10.616374+00:00,https://eureka.patsnap.com/ai-search/sess_eb5aeeffc8a34f35?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=c7331aeaa7eacbb584c0e3add1a2458c&from=invite-eureakplg-result&content=,,,,
12053,"Patent Cliffs, Biosimilars, and Biotech Partnering Power",biotech,used,2026-09-09T08:36:10.618838+00:00,2026-09-09T08:36:13.043296+00:00,2026-09-09T08:36:13.043296+00:00,https://eureka.patsnap.com/ai-search/sess_ef80386ac54348b3?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=05a956b24ac707d544ee74a2342bd85f&from=invite-eureakplg-result&content=,,,,
12054,Clinical Development in a Fragmented Regulatory and Geopolitical Landscape,biotech,used,2026-09-09T08:36:13.046356+00:00,2026-09-09T08:36:14.413978+00:00,2026-09-09T08:36:14.413978+00:00,https://eureka.patsnap.com/ai-search/sess_ab01d4ee7f5a4bba?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=3ca0a7a6da0445dd423eb475ba4dc8e9&from=invite-eureakplg-result&content=,,,,
12055,Platform Biotech Partnerships: From Science Optionality to Commercial Focus,biotech,used,2026-09-09T08:36:14.414722+00:00,2026-09-09T08:36:16.414814+00:00,2026-09-09T08:36:16.414814+00:00,https://eureka.patsnap.com/ai-search/sess_7c921af2769f468e?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=06ce21ad3ee2f1e073445830874753b6&from=invite-eureakplg-result&content=,,,,
12056,Cell and Gene Therapy Commercialization Bottlenecks,biotech,used,2026-09-09T08:36:16.416083+00:00,2026-09-09T08:36:18.227100+00:00,2026-09-09T08:36:18.227100+00:00,https://eureka.patsnap.com/ai-search/sess_c17fc126db83428f?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=c74ef9da64f5501ff8f3d7b05b56581b&from=invite-eureakplg-result&content=,,,,
12057,"Precision Medicine Economics: Evidence, Reimbursement, and Patient Identification",biotech,used,2026-09-09T08:36:18.229742+00:00,2026-09-09T08:36:25.241641+00:00,2026-09-09T08:36:25.241641+00:00,https://eureka.patsnap.com/ai-search/sess_6bebfbed21fe4b5d?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=06fefe00f15bba145c3ffc47e5addc08&from=invite-eureakplg-result&content=,,,,
12058,Biomanufacturing Resilience and the CDMO Strategy Reset,biotech,used,2026-09-09T08:36:25.243492+00:00,2026-09-09T08:36:26.597682+00:00,2026-09-09T08:36:26.597682+00:00,https://eureka.patsnap.com/ai-search/sess_a3e5fe37872445c1?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=27dd732648208fc5f3dac1ed7fa41d15&from=invite-eureakplg-result&content=,,,,
12059,"Data Access, Patient Networks, and Real-World Evidence as Biotech Assets",biotech,used,2026-09-09T08:36:26.599239+00:00,2026-09-09T08:36:27.920616+00:00,2026-09-09T08:36:27.920616+00:00,https://eureka.patsnap.com/ai-search/sess_6ed2262ce4df418e?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=4c9492d8bc774a9383a2865725bc80c9&from=invite-eureakplg-result&content=,,,,
12060,Food Portfolios After the Wellness and Affordability Collision,food_farming_production,used,2026-09-09T08:38:09.850533+00:00,2026-09-09T08:38:11.300461+00:00,2026-09-09T08:38:11.300461+00:00,https://eureka.patsnap.com/ai-search/sess_f62d6cde1b404615?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=3125cf3bfa5de955bb373ba54bac07e0&from=invite-eureakplg-result&content=,,,,
12061,GLP-1 Adoption and the Changing Demand Map for Food Companies,food_farming_production,used,2026-09-09T08:38:11.302459+00:00,2026-09-09T08:38:14.097615+00:00,2026-09-09T08:38:14.097615+00:00,https://eureka.patsnap.com/ai-search/sess_6da20c9da76c4ad1?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=eebabb2fcca54847b3754b5069b66df6&from=invite-eureakplg-result&content=,,,,
12062,"Protein Transition 2.0: From Novelty to Taste, Cost, and Supply Reliability",food_farming_production,used,2026-09-09T08:38:14.101773+00:00,2026-09-09T08:38:17.548396+00:00,2026-09-09T08:38:17.548396+00:00,https://eureka.patsnap.com/ai-search/sess_edc939008b544c8e?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=468c3d6ac1f8d714880564ca9251d196&from=invite-eureakplg-result&content=,,,,
12063,Ultra-Processed Food Scrutiny and the Next Labeling Debate,food_farming_production,used,2026-09-09T08:38:17.550746+00:00,2026-09-09T08:38:19.268255+00:00,2026-09-09T08:38:19.268255+00:00,https://eureka.patsnap.com/ai-search/sess_2ec8141dd8c54f1f?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=1ed1ecb3efea6900a9317905c24e2a58&from=invite-eureakplg-result&content=,,,,
12064,"Private Label, Retail Power, and the Brand Innovation Challenge",food_farming_production,used,2026-09-09T08:38:19.271303+00:00,2026-09-09T08:38:22.185070+00:00,2026-09-09T08:38:22.185070+00:00,https://eureka.patsnap.com/ai-search/sess_1b99c3afc6f0493d?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=a3b5ab00c46e0241bc3b28fbe55002d0&from=invite-eureakplg-result&content=,,,,
