case_index,title,industry,status,selected_at,used_at,last_run_at,session_url,share_url,error
11010,电子制造供应链从成本效率走向韧性、合规与快速交付,electronics_manufacturing,used,2026-09-09T02:05:20.129268+00:00,2026-09-09T02:05:22.572642+00:00,2026-09-09T02:05:22.572642+00:00,https://eureka.patsnap.com/ai-search/sess_6ac3755189334751?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=1d1fb099cb648e88e6756b0fb90174f4&from=invite-eureakplg-result&content=,
11011,AI 终端浪潮下电子制造企业的客户结构和订单质量变化,electronics_manufacturing,used,2026-09-09T02:05:22.573616+00:00,2026-09-09T02:05:25.157875+00:00,2026-09-09T02:05:25.157875+00:00,https://eureka.patsnap.com/ai-search/sess_8e2c3ea719d44f78?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=43f0223b4ca3332f5086162e59d2db19&from=invite-eureakplg-result&content=,
11012,2026-2030 工程与工业装备行业的投资周期和需求重心,engineering,used,2026-09-09T02:05:33.196759+00:00,2026-09-09T02:05:38.102994+00:00,2026-09-09T02:05:38.102994+00:00,https://eureka.patsnap.com/ai-search/sess_9fa64b3cc59d4204?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=a2156e1c3f6dc5ea8d85d5a5f809c2d0&from=invite-eureakplg-result&content=,
11013,工业客户从采购设备转向采购产能、效率和可靠性,engineering,used,2026-09-09T02:05:38.103874+00:00,2026-09-09T02:05:40.488970+00:00,2026-09-09T02:05:40.488970+00:00,https://eureka.patsnap.com/ai-search/sess_a14c8a0ba93f4496?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=e62042e462fec88013f305f3ead7ec8f&from=invite-eureakplg-result&content=,
11014,全球制造再布局下工程企业的区域机会和竞争门槛,engineering,used,2026-09-09T02:05:40.489964+00:00,2026-09-09T02:05:43.016520+00:00,2026-09-09T02:05:43.016520+00:00,https://eureka.patsnap.com/ai-search/sess_04065972a4e04fcf?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=abe750b5697e4bae5638554d616d890a&from=invite-eureakplg-result&content=,
11015,2026-2030 生物技术行业资本回暖与管线价值重估,biotech,used,2026-09-09T02:04:50.421050+00:00,2026-09-09T02:04:53.266725+00:00,2026-09-09T02:04:53.266725+00:00,https://eureka.patsnap.com/ai-search/sess_3f6572a1e5604348?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=cfd7dbb66cbc91cb1ab36850883bd6a8&from=invite-eureakplg-result&content=,
11016,生物技术公司从平台故事走向产品证据和商业化纪律,biotech,used,2026-09-09T02:04:53.267892+00:00,2026-09-09T02:04:55.961965+00:00,2026-09-09T02:04:55.961965+00:00,https://eureka.patsnap.com/ai-search/sess_ac4c381343354ed9?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=4f11e44102c63920abd3679123365595&from=invite-eureakplg-result&content=,
11017,全球生物技术产业链分工变化与本土创新机会,biotech,used,2026-09-09T02:04:55.962907+00:00,2026-09-09T02:04:59.492125+00:00,2026-09-09T02:04:59.492125+00:00,https://eureka.patsnap.com/ai-search/sess_d8e321b6484d4a15?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=6f9880917f18ca93df90273d9a1a57fc&from=invite-eureakplg-result&content=,
11018,2026-2030 食品行业消费分层、健康化与价值重构,food_farming_production,used,2026-09-09T02:05:51.139392+00:00,2026-09-09T02:05:55.131550+00:00,2026-09-09T02:05:55.131550+00:00,https://eureka.patsnap.com/ai-search/sess_193316c9f57844d6?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=c9deaac323597434e73cfda1b5eb9cb4&from=invite-eureakplg-result&content=,
11019,食品企业从配方创新转向场景、信任和供应链叙事竞争,food_farming_production,used,2026-09-09T02:05:55.132512+00:00,2026-09-09T02:05:57.657646+00:00,2026-09-09T02:05:57.657646+00:00,https://eureka.patsnap.com/ai-search/sess_d49fd93dc5974203?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=1ce0ea9886c8d61b9b698a897013ae8b&from=invite-eureakplg-result&content=,
11020,替代蛋白、功能食品和本地化口味的市场机会再判断,food_farming_production,used,2026-09-09T02:05:57.658859+00:00,2026-09-09T02:06:00.078350+00:00,2026-09-09T02:06:00.078350+00:00,https://eureka.patsnap.com/ai-search/sess_cb4ab0e1d6964b6d?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=54172c7027faf3e555b2b7939fbaffc1&from=invite-eureakplg-result&content=,
11021,2026-2030 农业生产行业在气候、成本和产量压力下的转型路线,food_farming_production,used,2026-09-09T02:05:43.018862+00:00,2026-09-09T02:05:45.682588+00:00,2026-09-09T02:05:45.682588+00:00,https://eureka.patsnap.com/ai-search/sess_fb00179a36804b5d?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=5c377d0a8bfe53c17fe23928217445e7&from=invite-eureakplg-result&content=,
11022,农业投入品和服务商从卖产品走向稳产增收解决方案,food_farming_production,used,2026-09-09T02:05:45.683581+00:00,2026-09-09T02:05:48.155890+00:00,2026-09-09T02:05:48.155890+00:00,https://eureka.patsnap.com/ai-search/sess_ff4543b6309344f9?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=d57eaf08cd3e23c0ae3393f1eded0e4e&from=invite-eureakplg-result&content=,
11023,区域农业现代化带来的规模化经营和服务平台机会,food_farming_production,used,2026-09-09T02:05:48.156843+00:00,2026-09-09T02:05:51.138287+00:00,2026-09-09T02:05:51.138287+00:00,https://eureka.patsnap.com/ai-search/sess_201b6192fda64905?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=60c0ce10dd624e0a60b1620de3d6f4d9&from=invite-eureakplg-result&content=,
11024,2026-2030 能源行业转型速度、成本曲线与竞争边界预测,energy,used,2026-09-09T02:05:25.158985+00:00,2026-09-09T02:05:28.043265+00:00,2026-09-09T02:05:28.043265+00:00,https://eureka.patsnap.com/ai-search/sess_7af6351c8bf543e7?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=a03bd118891df29aec3d9c1e78021728&from=invite-eureakplg-result&content=,
11025,能源企业从资源开发商转向电力、灵活性和客户服务运营商,energy,used,2026-09-09T02:05:28.045533+00:00,2026-09-09T02:05:30.788495+00:00,2026-09-09T02:05:30.788495+00:00,https://eureka.patsnap.com/ai-search/sess_59418ac22ea848e1?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=d1c574215eff24f2b284d02a63d7b044&from=invite-eureakplg-result&content=,
11026,AI 数据中心、电气化和工业脱碳对能源需求结构的重塑,energy,used,2026-09-09T02:05:30.789273+00:00,2026-09-09T02:05:33.195809+00:00,2026-09-09T02:05:33.195809+00:00,https://eureka.patsnap.com/ai-search/sess_94610f9b97af43cb?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=aa9408d7d18c61c2d28362ab646adffb&from=invite-eureakplg-result&content=,
11027,2026-2030 化工行业周期修复、利润分化与资产重估,chemical,used,2026-09-09T02:04:59.493055+00:00,2026-09-09T02:05:04.041678+00:00,2026-09-09T02:05:04.041678+00:00,https://eureka.patsnap.com/ai-search/sess_b8b718ec7b14466d?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=c42b17dc122bc7b7d46be83a7b874a30&from=invite-eureakplg-result&content=,
11028,化工企业从规模扩张转向高附加值、低碳和客户绑定,chemical,used,2026-09-09T02:05:04.042658+00:00,2026-09-09T02:05:07.073912+00:00,2026-09-09T02:05:07.073912+00:00,https://eureka.patsnap.com/ai-search/sess_d3f900634a344842?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=3010341c06a53f2dfb9cab3de2084e8f&from=invite-eureakplg-result&content=,
11029,全球化工供应链再平衡下的区域机会和风险预案,chemical,used,2026-09-09T02:05:07.074758+00:00,2026-09-09T02:05:09.901377+00:00,2026-09-09T02:05:09.901377+00:00,https://eureka.patsnap.com/ai-search/sess_7da1550779584708?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=ba2aa2968ffa02d9042e9d54bccaf351&from=invite-eureakplg-result&content=,
11030,2026-2030 建筑行业需求分化与工程交付模式变化,construction,used,2026-09-09T02:05:09.902112+00:00,2026-09-09T02:05:12.330084+00:00,2026-09-09T02:05:12.330084+00:00,https://eureka.patsnap.com/ai-search/sess_c5aa954944c94062?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=75a916d7f4ef5b146781a3909252c96f&from=invite-eureakplg-result&content=,
11031,建筑企业从项目承包转向全周期成本、合规和效率管理,construction,used,2026-09-09T02:05:12.330771+00:00,2026-09-09T02:05:14.704528+00:00,2026-09-09T02:05:14.704528+00:00,https://eureka.patsnap.com/ai-search/sess_0396752ce5ef4731?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=5f0a056f47f81e10f6e3b143f0cfae20&from=invite-eureakplg-result&content=,
11032,绿色建筑、城市更新和韧性基础设施的市场机会展望,construction,used,2026-09-09T02:05:14.706084+00:00,2026-09-09T02:05:17.145934+00:00,2026-09-09T02:05:17.145934+00:00,https://eureka.patsnap.com/ai-search/sess_fd7959e8b5924c86?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=e4cf11a36f524a6efb6a5ef916465214&from=invite-eureakplg-result&content=,
11033,2026-2030 通用消费与商业服务行业的需求迁移和增长预判,other,used,2026-09-09T02:06:19.340841+00:00,2026-09-09T02:06:21.756194+00:00,2026-09-09T02:06:21.756194+00:00,https://eureka.patsnap.com/ai-search/sess_f3c702ebcc3f4069?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=8a949275465564a62607d944b317f996&from=invite-eureakplg-result&content=,
11034,企业从产品竞争转向体验、渠道和数据化经营的行业趋势,other,used,2026-09-09T02:06:21.757627+00:00,2026-09-09T02:06:24.597362+00:00,2026-09-09T02:06:24.597362+00:00,https://eureka.patsnap.com/ai-search/sess_6010e8aa5f064820?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=4991683a34bfd337d9d669cdc20e596a&from=invite-eureakplg-result&content=,
11035,AI 代理、自动化和组织效率提升带来的跨行业机会扫描,other,used,2026-09-09T02:06:24.598752+00:00,2026-09-09T02:06:26.993870+00:00,2026-09-09T02:06:26.993870+00:00,https://eureka.patsnap.com/ai-search/sess_4081de3362974901?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=cb9f39a4971c4b297571f15512fb9523&from=invite-eureakplg-result&content=,
