case_index,title,industry,status,selected_at,used_at,last_run_at,session_url,share_url,isCompleted,completionStatus,completionError,error
12070,Farm Profitability Under Climate Volatility and Input Cost Pressure,food_farming_production,used,2026-09-09T13:43:39.484058+00:00,2026-09-09T13:43:43.110401+00:00,2026-09-09T13:43:43.110401+00:00,https://eureka.patsnap.com/ai-search/sess_bc6cb616313c4957?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=8c17cd0fb38dfd8f2acbcff902614c28&from=invite-eureakplg-result&content=,,,,
12071,"Precision Agriculture Adoption: ROI, Trust, and Dealer-Led Scaling",food_farming_production,used,2026-09-09T13:43:43.112669+00:00,2026-09-09T13:43:47.622146+00:00,2026-09-09T13:43:47.622146+00:00,https://eureka.patsnap.com/ai-search/sess_d062c4ce152c47ac?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=f8c2187e7d641cdbd6b65c177bc6abf1&from=invite-eureakplg-result&content=,,,,
12072,Autonomous Farm Operations and the Labor Constraint,food_farming_production,used,2026-09-09T13:43:47.626776+00:00,2026-09-09T13:43:53.403544+00:00,2026-09-09T13:43:53.403544+00:00,https://eureka.patsnap.com/ai-search/sess_cb06466c90c64d72?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=8a8c8e6d924aa84af55a746ffcb43bf9&from=invite-eureakplg-result&content=,,,,
12073,Water Scarcity and Irrigation Investment as Strategic Farm Issues,food_farming_production,used,2026-09-09T13:43:53.405580+00:00,2026-09-09T13:43:56.749642+00:00,2026-09-09T13:43:56.749642+00:00,https://eureka.patsnap.com/ai-search/sess_661d980be843413b?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=32900022371f643fd244547dc85a61c8&from=invite-eureakplg-result&content=,,,,
12080,"Electricity Demand Shock: AI Data Centers, Industry, and Electrification",energy,used,2026-09-09T13:43:07.464562+00:00,2026-09-09T13:43:10.670846+00:00,2026-09-09T13:43:10.670846+00:00,https://eureka.patsnap.com/ai-search/sess_84234f157c7648be?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=03d880c61a06b317d78ceb513a600da3&from=invite-eureakplg-result&content=,,,,
12081,Grid Bottlenecks as the New Energy Transition Constraint,energy,used,2026-09-09T13:43:10.673404+00:00,2026-09-09T13:43:14.993117+00:00,2026-09-09T13:43:14.993117+00:00,https://eureka.patsnap.com/ai-search/sess_c5a9d4a6e5af4275?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=54d3ec1bde3ea5115fb1931c62dc454c&from=invite-eureakplg-result&content=,,,,
12082,Clean Firm Power and the Search for Reliable Low-Carbon Supply,energy,used,2026-09-09T13:43:14.996476+00:00,2026-09-09T13:43:18.309328+00:00,2026-09-09T13:43:18.309328+00:00,https://eureka.patsnap.com/ai-search/sess_dc09ab4bf8844d21?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=2e7e2f676f88e7963381de45febde185&from=invite-eureakplg-result&content=,,,,
12083,Energy Affordability and Policy Volatility Through 2030,energy,used,2026-09-09T13:43:18.311325+00:00,2026-09-09T13:43:22.759803+00:00,2026-09-09T13:43:22.759803+00:00,https://eureka.patsnap.com/ai-search/sess_c711c6f5ab9143e7?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=8b0afd42f947548889a114e50df8a035&from=invite-eureakplg-result&content=,,,,
12090,Chemical Industry Demand Divergence: Winners and Laggards Through 2030,chemical,used,2026-09-09T13:42:27.221464+00:00,2026-09-09T13:42:30.282093+00:00,2026-09-09T13:42:30.282093+00:00,https://eureka.patsnap.com/ai-search/sess_3e7466e035c24207?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=fbc5bd8a49cc75e6ccb4c92f77ce22a4&from=invite-eureakplg-result&content=,,,,
12091,"China Capacity, Regional Trade Policy, and Chemical Margin Pressure",chemical,used,2026-09-09T13:42:30.285195+00:00,2026-09-09T13:42:34.446653+00:00,2026-09-09T13:42:34.446653+00:00,https://eureka.patsnap.com/ai-search/sess_779d72fd74fd49a1?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=e34c72f5ed39d339a5bfcb3482f3ba56&from=invite-eureakplg-result&content=,,,,
12092,"Specialty Chemicals Growth Pockets in AI, Health, Energy, and Mobility",chemical,used,2026-09-09T13:42:34.449130+00:00,2026-09-09T13:42:37.613547+00:00,2026-09-09T13:42:37.613547+00:00,https://eureka.patsnap.com/ai-search/sess_1e5eee1556ac4eb6?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=669faeeeab4e9baa1519fa6145f2c71e&from=invite-eureakplg-result&content=,,,,
12093,Circular Plastics and EPR: The Next Strategic Test for Chemical Producers,chemical,used,2026-09-09T13:42:37.615400+00:00,2026-09-09T13:42:40.649206+00:00,2026-09-09T13:42:40.649206+00:00,https://eureka.patsnap.com/ai-search/sess_4e1eb2d9cf734f31?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=7a60b72f21023ace270a84bcbfc97171&from=invite-eureakplg-result&content=,,,,
12100,K-Shaped Construction Outlook: Where Demand Diverges Through 2027,construction,used,2026-09-09T13:42:40.650817+00:00,2026-09-09T13:42:43.859713+00:00,2026-09-09T13:42:43.859713+00:00,https://eureka.patsnap.com/ai-search/sess_b49b26c6911a4a23?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=79c90da12b71d7e2bbfbc0be20daa015&from=invite-eureakplg-result&content=,,,,
12101,"Data Centers, Healthcare, and Institutional Work as Construction Bright Spots",construction,used,2026-09-09T13:42:43.861930+00:00,2026-09-09T13:42:46.798632+00:00,2026-09-09T13:42:46.798632+00:00,https://eureka.patsnap.com/ai-search/sess_9d4a1a722c00499d?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=c0631687c394b69a1ec191b43c409d7d&from=invite-eureakplg-result&content=,,,,
12102,"Interest Rates, Project Finance, and Backlog Conversion Risk",construction,used,2026-09-09T13:42:46.800820+00:00,2026-09-09T13:42:49.535847+00:00,2026-09-09T13:42:49.535847+00:00,https://eureka.patsnap.com/ai-search/sess_fcff75ea66f049ad?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=ef6be59611c342383842726754e651e1&from=invite-eureakplg-result&content=,,,,
12103,"Retrofit, Renovation, and Adaptive Reuse as Long-Cycle Growth Markets",construction,used,2026-09-09T13:42:49.538340+00:00,2026-09-09T13:42:53.163645+00:00,2026-09-09T13:42:53.163645+00:00,https://eureka.patsnap.com/ai-search/sess_928cf26871eb4753?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=7331f39de5875aa53bd3b3fc45e7b454&from=invite-eureakplg-result&content=,,,,
12110,AI Investment Discipline: From Experimentation to Measurable Business Outcomes,other,used,2026-09-09T13:44:39.284827+00:00,2026-09-09T13:44:42.009905+00:00,2026-09-09T13:44:42.009905+00:00,https://eureka.patsnap.com/ai-search/sess_85831d4ef4db4841?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=17d0ee8cc0eba6110df1ea9ddeae80d1&from=invite-eureakplg-result&content=,,,,
12111,Geopatriation and Regionalization as Cross-Industry Strategy,other,used,2026-09-09T13:44:42.012143+00:00,2026-09-09T13:44:44.966904+00:00,2026-09-09T13:44:44.966904+00:00,https://eureka.patsnap.com/ai-search/sess_5d9ab572dc29443f?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=499f235496b0035eacea2658bf754b7f&from=invite-eureakplg-result&content=,,,,
12112,Multiagent Systems and the Next Enterprise Operating Model,other,used,2026-09-09T13:44:44.970039+00:00,2026-09-09T13:44:48.399496+00:00,2026-09-09T13:44:48.399496+00:00,https://eureka.patsnap.com/ai-search/sess_434380dc53d94ebc?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=7cda8a6d139fae54270dc36ca292164e&from=invite-eureakplg-result&content=,,,,
12113,"AI Security, Digital Provenance, and Trust in Automated Workflows",other,used,2026-09-09T13:44:48.401808+00:00,2026-09-09T13:44:51.906316+00:00,2026-09-09T13:44:51.906316+00:00,https://eureka.patsnap.com/ai-search/sess_c6a8596a5d814ebc?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=fcb84d816a2e37aa71f3e223cf0f9f0f&from=invite-eureakplg-result&content=,,,,
